timestamp	type	area	confidence	timestamp_gps	lat	lon
2025-04-12 14:59:05	face	79124	0.90	2025-04-12 14:59:04	42.09707016666667	12.464333333333334
2025-04-12 14:59:05	face	80741	0.92	2025-04-12 14:59:04	42.09707016666667	12.464333333333334
2025-04-12 14:59:05	face	84552	0.91	2025-04-12 14:59:04	42.09707016666667	12.464333333333334
2025-04-12 14:59:05	face	82194	0.93	2025-04-12 14:59:04	42.09707016666667	12.464333333333334
2025-04-12 14:59:05	face	82150	0.92	2025-04-12 14:59:04	42.09707016666667	12.464333333333334
2025-04-12 14:59:05	face	85365	0.91	2025-04-12 14:59:04	42.09707016666667	12.464333333333334
2025-04-12 14:59:05	face	84240	0.92	2025-04-12 14:59:04	42.09707016666667	12.464333333333334
2025-04-12 14:59:06	face	83970	0.91	2025-04-12 14:59:05	42.0970895	12.464323833333333
2025-04-12 14:59:06	face	86310	0.91	2025-04-12 14:59:05	42.0970895	12.464323833333333
2025-04-12 14:59:06	face	80434	0.93	2025-04-12 14:59:05	42.0970895	12.464323833333333
2025-04-12 14:59:06	face	79605	0.92	2025-04-12 14:59:05	42.0970895	12.464323833333333
2025-04-12 14:59:07	face	82236	0.92	2025-04-12 14:59:05	42.0970895	12.464323833333333
2025-04-12 14:59:07	face	85590	0.93	2025-04-12 14:59:05	42.0970895	12.464323833333333
2025-04-12 14:59:07	face	82992	0.93	2025-04-12 14:59:05	42.0970895	12.464323833333333
2025-04-12 14:59:07	face	77871	0.93	2025-04-12 14:59:05	42.0970895	12.464323833333333
2025-04-12 14:59:07	face	78822	0.91	2025-04-12 14:59:07	42.0971085	12.464316666666667
2025-04-12 14:59:07	face	80256	0.91	2025-04-12 14:59:07	42.0971085	12.464316666666667
2025-04-12 14:59:08	face	83884	0.92	2025-04-12 14:59:07	42.0971085	12.464316666666667
2025-04-12 14:59:08	face	82415	0.92	2025-04-12 14:59:07	42.0971085	12.464316666666667
2025-04-12 14:59:08	face	79866	0.91	2025-04-12 14:59:07	42.0971085	12.464316666666667
2025-04-12 14:59:08	face	78690	0.93	2025-04-12 14:59:07	42.0971085	12.464316666666667
2025-04-12 14:59:08	face	76245	0.93	2025-04-12 14:59:07	42.0971085	12.464316666666667
2025-04-12 14:59:08	face	82150	0.93	2025-04-12 14:59:07	42.0971085	12.464316666666667
