timestamp	type	area	confidence	timestamp_gps	lat	lon
2025-05-06 17:21:55	crack	68000	0.45	2025-05-06 17:21:55	41.880980666666666	12.495124
2025-05-06 17:21:55	crack	70584	0.36	2025-05-06 17:21:55	41.880980666666666	12.495124
2025-05-06 17:21:55	crack	68000	0.52	2025-05-06 17:21:55	41.880980666666666	12.495124
2025-05-06 17:21:55	crack	68628	0.40	2025-05-06 17:21:55	41.880980666666666	12.495124
2025-05-06 17:21:56	crack	66899	0.50	2025-05-06 17:21:55	41.880980666666666	12.495124
2025-05-06 17:21:56	crack	67080	0.42	2025-05-06 17:21:55	41.880980666666666	12.495124
2025-05-06 17:21:56	crack	61500	0.46	2025-05-06 17:21:55	41.880980666666666	12.495124
2025-05-06 17:22:01	crack	76235	0.32	2025-05-06 17:21:58	41.88098083333333	12.495124
2025-05-06 17:22:02	crack	5060	0.36	2025-05-06 17:22:02	41.880981	12.495123833333333
2025-05-06 17:22:07	pothole	1020	0.30	2025-05-06 17:22:05	41.880884333333334	12.494964
2025-05-06 17:22:09	pothole	496	0.42	2025-05-06 17:22:09	41.88092116666667	12.494920666666667
2025-05-06 17:22:11	pothole	1375	0.36	2025-05-06 17:22:09	41.88092116666667	12.494920666666667
2025-05-06 17:22:13	pothole	286	0.44	2025-05-06 17:22:12	41.88096133333333	12.494868333333333
2025-05-06 17:22:13	pothole	756	0.36	2025-05-06 17:22:12	41.88096133333333	12.494868333333333
2025-05-06 17:22:13	pothole	510	0.32	2025-05-06 17:22:12	41.88096133333333	12.494868333333333
2025-05-06 17:22:14	pothole	555	0.42	2025-05-06 17:22:12	41.88096133333333	12.494868333333333
2025-05-06 17:22:16	pothole	943	0.39	2025-05-06 17:22:15	41.881001833333336	12.494805
2025-05-06 17:22:19	pothole	4588	0.43	2025-05-06 17:22:15	41.881001833333336	12.494805
2025-05-06 17:22:25	crack	12640	0.33	2025-05-06 17:22:23	41.88107633333333	12.494677833333334
2025-05-06 17:22:25	pothole	1122	0.41	2025-05-06 17:22:23	41.88107633333333	12.494677833333334
2025-05-06 17:22:25	pothole	432	0.32	2025-05-06 17:22:23	41.88107633333333	12.494677833333334
2025-05-06 17:22:26	pothole	1040	0.46	2025-05-06 17:22:23	41.88107633333333	12.494677833333334
2025-05-06 17:22:30	pothole	860	0.43	2025-05-06 17:22:30	41.881133	12.494557833333333
2025-05-06 17:22:38	crack	6160	0.59	2025-05-06 17:22:37	41.881198833333336	12.494447
2025-05-06 17:22:42	pothole	684	0.31	2025-05-06 17:22:37	41.881198833333336	12.494447
2025-05-06 17:22:44	pothole	1040	0.49	2025-05-06 17:22:43	41.882398	12.492487
2025-05-06 17:22:45	pothole	1638	0.50	2025-05-06 17:22:43	41.882398	12.492487
2025-05-06 17:22:45	pothole	1081	0.53	2025-05-06 17:22:43	41.882398	12.492487
2025-05-06 17:22:49	pothole	740	0.32	2025-05-06 17:22:46	41.88244666666667	12.492409333333333
2025-05-06 17:23:04	pothole	32232	0.43	2025-05-06 17:23:04	41.88264733333333	12.492111
2025-05-06 17:23:05	pothole	35520	0.39	2025-05-06 17:23:04	41.88264733333333	12.492111
2025-05-06 17:23:06	pothole	18231	0.40	2025-05-06 17:23:04	41.88264733333333	12.492111
2025-05-06 17:23:08	pothole	1584	0.33	2025-05-06 17:23:04	41.88264733333333	12.492111
2025-05-06 17:23:13	crack	13332	0.35	2025-05-06 17:23:11	41.882714666666665	12.491993833333334
2025-05-06 17:23:13	crack	4961	0.50	2025-05-06 17:23:11	41.882714666666665	12.491993833333334
2025-05-06 17:23:14	crack	5428	0.48	2025-05-06 17:23:11	41.882714666666665	12.491993833333334
2025-05-06 17:23:16	pothole	1012	0.49	2025-05-06 17:23:15	41.88274583333333	12.491933166666666
2025-05-06 17:23:17	pothole	496	0.35	2025-05-06 17:23:15	41.88274583333333	12.491933166666666
2025-05-06 17:23:19	pothole	752	0.32	2025-05-06 17:23:15	41.88274583333333	12.491933166666666
2025-05-06 17:23:20	pothole	663	0.38	2025-05-06 17:23:15	41.88274583333333	12.491933166666666
2025-05-06 17:23:20	pothole	800	0.34	2025-05-06 17:23:15	41.88274583333333	12.491933166666666
2025-05-06 17:23:32	pothole	4374	0.38	2025-05-06 17:23:32	41.884285166666665	12.490055333333334
2025-05-06 17:23:33	pothole	6464	0.31	2025-05-06 17:23:32	41.884285166666665	12.490055333333334
